CustomerID,City,Zip Code,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,prob_stay,prob_churn,churn_risk_pct,risk_band
1017-FBQMM,Acampo,95220,62,One year,Fiber optic,Credit card (automatic),106.05,6703.5,No,Yes,No,Yes,Yes,Yes,0.961156091216615,0.03884390878338495,3.9,Very low
1020-JPQOW,Angwin,94508,56,Month-to-month,Fiber optic,Electronic check,90.55,5116.6,No,Yes,Yes,Yes,No,No,0.7612813049114276,0.23871869508857232,23.9,Low
1022-RKXDR,South El Monte,91733,41,One year,No,Mailed check,24.85,962.25,No,No,No,No,No,No,0.9398629212124708,0.06013707878752915,6.0,Very low
1023-BQXZE,Stockton,95203,57,Two year,DSL,Bank transfer (automatic),74.35,4317.35,Yes,No,Yes,No,Yes,Yes,0.9662265512728468,0.033773448727153176,3.4,Very low
1024-KPRBB,San Diego,92101,38,One year,Fiber optic,Mailed check,89.1,3342.0,No,No,No,No,Yes,Yes,0.6925355034011895,0.3074644965988104,30.7,Medium
1025-FALIX,Nicolaus,95659,26,Month-to-month,Fiber optic,Credit card (automatic),69.05,1815.65,No,No,No,No,No,No,0.5945024003266377,0.40549759967336235,40.5,Medium
1027-LKKQQ,Plymouth,95669,72,Two year,DSL,Bank transfer (automatic),80.45,5886.85,Yes,No,Yes,Yes,Yes,Yes,0.9961067031543086,0.0038932968456913577,0.4,Very low
1028-FFNJK,Burbank,91504,30,Month-to-month,Fiber optic,Electronic check,101.5,2917.65,No,No,No,Yes,Yes,Yes,0.3122320374538017,0.6877679625461983,68.8,Very high
1032-MAELW,Fresno,93703,68,One year,DSL,Electronic check,78.45,5333.35,Yes,Yes,Yes,Yes,No,Yes,0.9893113740674929,0.01068862593250708,1.1,Very low
1035-IPQPU,Parker Dam,92267,63,Month-to-month,Fiber optic,Electronic check,103.5,6479.4,No,Yes,Yes,No,Yes,Yes,0.5314133442761017,0.46858665572389835,46.9,High
1036-GUDCL,Oak Park,91377,60,Month-to-month,DSL,Credit card (automatic),79.05,4663.4,Yes,Yes,No,Yes,Yes,Yes,0.9814181066753555,0.01858189332464459,1.9,Very low
1038-RQOST,Zenia,95595,19,Month-to-month,No,Mailed check,20.6,414.95,No,No,No,No,No,No,0.9642256440309716,0.035774355969028414,3.6,Very low
1042-HFUCW,Cobb,95426,25,One year,DSL,Credit card (automatic),54.75,1266.35,No,Yes,No,Yes,No,No,0.9821721165408008,0.017827883459199202,1.8,Very low
1043-UXOVO,Sacramento,95830,71,Two year,Fiber optic,Credit card (automatic),113.15,7993.3,Yes,Yes,Yes,Yes,Yes,Yes,0.9580991120325637,0.0419008879674363,4.2,Very low
1045-LTCYT,San Jose,95118,8,Month-to-month,No,Credit card (automatic),21.05,139.75,No,No,No,No,No,No,0.9564972152692482,0.04350278473075174,4.4,Very low
1047-NNCBF,San Jose,95123,20,Month-to-month,Fiber optic,Credit card (automatic),70.55,1493.55,No,No,No,No,No,No,0.6275644162697909,0.3724355837302092,37.2,Medium
1047-RNXZV,Glendale,91208,43,Two year,No,Mailed check,19.55,876.15,No,No,No,No,No,No,0.9831443945169792,0.016855605483020803,1.7,Very low
1049-FYSYG,Ridgecrest,93555,17,Month-to-month,DSL,Credit card (automatic),35.65,646.05,No,Yes,Yes,No,No,No,0.5745505858320203,0.42544941416797966,42.5,Medium
1051-EQPZR,Stanford,94305,44,Month-to-month,No,Mailed check,19.6,780.25,No,No,No,No,No,No,0.9844722180179023,0.015527781982097661,1.6,Very low
1051-GEJLJ,San Gregorio,94074,2,Month-to-month,No,Mailed check,19.5,27.55,No,No,No,No,No,No,0.8022162574269737,0.19778374257302633,19.8,Low
1052-QJIBV,Colfax,95713,71,Two year,No,Credit card (automatic),19.9,1397.3,No,No,No,No,No,No,0.9985148952752007,0.00148510472479938,0.1,Very low
1053-MXTTK,North Hollywood,91602,72,Two year,Fiber optic,Bank transfer (automatic),108.65,7726.35,Yes,Yes,Yes,Yes,Yes,Yes,0.9917411018364111,0.008258898163588916,0.8,Very low
1057-FOGLZ,Calimesa,92320,18,Month-to-month,No,Mailed check,19.65,391.7,No,No,No,No,No,No,0.8741803607913953,0.12581963920860473,12.6,Low
1060-ENTOF,Los Angeles,90028,67,One year,Fiber optic,Credit card (automatic),105.4,7035.6,Yes,Yes,Yes,Yes,No,Yes,0.9178626369043694,0.08213736309563058,8.2,Very low
1061-PNTHC,Encinitas,92024,56,Month-to-month,Fiber optic,Mailed check,109.6,5953.0,Yes,No,Yes,Yes,Yes,Yes,0.9169190295278635,0.08308097047213651,8.3,Very low
1063-DHQJF,Whittier,90604,69,Two year,Fiber optic,Mailed check,92.15,6480.9,No,Yes,No,Yes,Yes,No,0.9884842513855652,0.011515748614434775,1.2,Very low
1064-FBXNK,Sacramento,95831,1,One year,No,Credit card (automatic),19.85,19.85,No,No,No,No,No,No,0.9727432163019883,0.027256783698011704,2.7,Very low
1069-QJOEE,Hayward,94541,25,One year,No,Electronic check,19.9,505.45,No,No,No,No,No,No,0.9812497823185136,0.01875021768148649,1.9,Very low
1073-XXCZD,Bakersfield,93308,55,Two year,No,Bank transfer (automatic),25.7,1443.65,No,No,No,No,No,No,0.980986938576715,0.019013061423285,1.9,Very low
1074-AMIOH,San Francisco,94127,53,Month-to-month,Fiber optic,Bank transfer (automatic),108.25,5935.1,No,Yes,Yes,Yes,Yes,Yes,0.9226826519996164,0.07731734800038362,7.7,Very low
1074-WVEVG,Los Angeles,90021,59,One year,No,Mailed check,20.35,1267.0,No,No,No,No,No,No,0.9774418242572497,0.022558175742750347,2.3,Very low
1077-HUUJM,Rancho Cucamonga,91730,7,Month-to-month,Fiber optic,Electronic check,71.05,472.65,No,No,No,No,No,No,0.7187707744751068,0.28122922552489316,28.1,Medium
1078-TDCRN,Agoura Hills,91301,3,Month-to-month,DSL,Electronic check,30.75,82.85,No,Yes,No,No,No,No,0.3460771209211432,0.6539228790788568,65.4,Very high
1080-BWSYE,Irvine,92618,64,Two year,No,Credit card (automatic),25.65,1740.8,No,No,No,No,No,No,0.9863140515265006,0.013685948473499385,1.4,Very low
1084-MNSMJ,El Dorado,95623,51,Two year,DSL,Credit card (automatic),85.5,4421.95,Yes,Yes,Yes,Yes,Yes,Yes,0.9766770098591694,0.023322990140830644,2.3,Very low
1085-LDWAM,Portola,96122,69,One year,No,Credit card (automatic),20.35,1442.65,No,No,No,No,No,No,0.996015294553851,0.003984705446149015,0.4,Very low
1087-GRUYI,San Diego,92116,38,Two year,No,Bank transfer (automatic),20.4,743.5,No,No,No,No,No,No,0.9761872252372008,0.02381277476279922,2.4,Very low
1088-AUUZZ,Shaver Lake,93664,56,Two year,DSL,Credit card (automatic),75.85,4261.2,Yes,Yes,No,Yes,No,Yes,0.9938297121645623,0.006170287835437706,0.6,Very low
1088-CNNKB,Campbell,95008,63,One year,DSL,Credit card (automatic),80.0,5040.2,Yes,Yes,Yes,Yes,No,Yes,0.9708502620615785,0.029149737938421426,2.9,Very low
1089-HDMKP,Bridgeport,93517,11,Month-to-month,DSL,Electronic check,54.55,601.25,No,Yes,No,Yes,No,No,0.9123682806674938,0.08763171933250627,8.8,Very low
1089-XZWHH,Lee Vining,93541,24,Two year,No,Mailed check,19.7,494.05,No,No,No,No,No,No,0.9881360891319493,0.011863910868050742,1.2,Very low
1090-ESELR,Fawnskin,92333,72,Two year,Fiber optic,Bank transfer (automatic),105.5,7611.55,Yes,Yes,No,Yes,Yes,Yes,0.9704141852511036,0.029585814748896412,3.0,Very low
1090-PYKCI,Boonville,95415,69,One year,Fiber optic,Credit card (automatic),105.1,7234.8,Yes,Yes,Yes,Yes,Yes,No,0.9836667148069361,0.016333285193063908,1.6,Very low
1091-SOZGA,La Palma,90623,56,One year,Fiber optic,Credit card (automatic),99.8,5515.45,No,No,Yes,No,Yes,Yes,0.7238986526039233,0.2761013473960768,27.6,Medium
1092-WPIVQ,French Gulch,96033,18,Two year,No,Mailed check,25.1,428.45,No,No,No,No,No,No,0.9857129412030456,0.014287058796954378,1.4,Very low
1093-YSWCA,Corona,92881,11,Two year,No,Credit card (automatic),19.55,223.15,No,No,No,No,No,No,0.958576820907341,0.041423179092659,4.1,Very low
1094-BKOSX,Coleville,96107,45,One year,DSL,Bank transfer (automatic),51.0,2264.5,No,Yes,Yes,Yes,No,Yes,0.9814292162244412,0.018570783775558757,1.9,Very low
1095-WGNGG,San Pedro,90732,61,Two year,Fiber optic,Bank transfer (automatic),101.05,5971.25,No,Yes,No,No,Yes,Yes,0.8498487048195144,0.15015129518048564,15.0,Low
1096-ADRUX,Placentia,92870,66,One year,Fiber optic,Bank transfer (automatic),74.25,4859.25,No,No,No,No,No,No,0.9678158924694031,0.032184107530596875,3.2,Very low
1097-FSPVW,Pioneertown,92268,42,Month-to-month,DSL,Credit card (automatic),54.55,2455.05,Yes,No,Yes,No,No,No,0.9260674350140596,0.0739325649859404,7.4,Very low
1098-KFQEC,Encino,91316,55,Two year,No,Credit card (automatic),19.4,1083.0,No,No,No,No,No,No,0.9974587393404506,0.0025412606595494147,0.3,Very low
1098-TDVUQ,Spring Valley,91977,1,Month-to-month,No,Bank transfer (automatic),19.25,19.25,No,No,No,No,No,No,0.7520867044712822,0.24791329552871783,24.8,Low
1099-BTKWT,Mission Viejo,92692,68,One year,DSL,Electronic check,54.4,3723.65,Yes,No,Yes,No,Yes,Yes,0.8839759159681538,0.11602408403184618,11.6,Low
1099-GODLO,Berkeley,94709,1,Two year,No,Mailed check,20.35,20.35,No,No,No,No,No,No,0.9820844856186238,0.017915514381376153,1.8,Very low
1100-DDVRV,Twain Harte,95383,17,Month-to-month,DSL,Mailed check,49.8,836.35,No,Yes,No,No,Yes,Yes,0.3913217615220663,0.6086782384779337,60.9,High
1101-SSWAG,Berkeley,94702,15,Month-to-month,DSL,Electronic check,51.1,711.15,No,No,No,No,No,No,0.4567947254875667,0.5432052745124333,54.3,High
1104-FEJAM,Richgrove,93261,28,Month-to-month,DSL,Electronic check,64.4,1802.15,No,Yes,No,No,No,Yes,0.8875178915586355,0.11248210844136454,11.2,Low
1104-TNLZA,Klamath River,96050,28,Month-to-month,Fiber optic,Electronic check,105.8,2998.0,No,Yes,No,Yes,Yes,Yes,0.32087169037819496,0.679128309621805,67.9,Very high
1106-HRLKZ,Oakley,94561,40,Two year,No,Mailed check,19.6,808.95,No,No,No,No,No,No,0.9950409145635185,0.004959085436481455,0.5,Very low
1110-KYLGQ,Campbell,95008,63,Month-to-month,Fiber optic,Credit card (automatic),108.25,6780.1,Yes,Yes,Yes,No,Yes,Yes,0.8291210022207692,0.17087899777923074,17.1,Low
1116-DXXDF,Porter Ranch,91326,39,Two year,Fiber optic,Electronic check,100.45,3801.7,Yes,No,Yes,No,Yes,Yes,0.8195669156889084,0.18043308431109162,18.0,Low
1116-FRYVH,Kingsburg,93631,48,Two year,DSL,Mailed check,39.4,1978.65,Yes,Yes,No,Yes,No,No,0.9942453092682975,0.005754690731702528,0.6,Very low
1121-QSIVB,Bakersfield,93309,44,One year,DSL,Mailed check,77.55,3471.1,No,Yes,No,No,Yes,Yes,0.9631120060862512,0.03688799391374878,3.7,Very low
1122-YJBCS,Los Angeles,90032,69,One year,DSL,Credit card (automatic),53.65,3804.4,Yes,Yes,No,No,No,No,0.9735417802156884,0.026458219784311666,2.6,Very low
1125-SNVCK,Los Angeles,90040,49,Month-to-month,DSL,Mailed check,43.8,2106.05,No,No,No,No,No,No,0.9003736736764427,0.09962632632355727,10.0,Very low
1131-ALZWV,San Lorenzo,94580,24,One year,No,Bank transfer (automatic),24.6,605.25,No,No,No,No,No,No,0.9328455998820422,0.06715440011795779,6.7,Very low
1131-QQZEB,Sunset Beach,90742,71,Two year,No,Bank transfer (automatic),23.95,1756.2,No,No,No,No,No,No,0.9885662788482772,0.011433721151722758,1.1,Very low
1131-SUEKT,Hood,95639,61,One year,Fiber optic,Bank transfer (automatic),98.45,6145.2,No,Yes,No,Yes,Yes,Yes,0.9692022950146921,0.030797704985307896,3.1,Very low
1133-KXCGE,Palmdale,93552,18,One year,No,Mailed check,20.1,407.05,No,No,No,No,No,No,0.9353945999869729,0.06460540001302702,6.5,Very low
1134-YWTYF,Fresno,93725,27,Month-to-month,DSL,Electronic check,53.8,1389.85,No,Yes,No,Yes,No,No,0.7311763169424215,0.2688236830575785,26.9,Medium
1135-HIORI,Byron,94514,64,One year,Fiber optic,Electronic check,111.45,7266.95,No,Yes,Yes,Yes,Yes,Yes,0.946374367844852,0.05362563215514808,5.4,Very low
1135-LMECX,Moreno Valley,92551,1,Month-to-month,No,Mailed check,19.85,19.85,No,No,No,No,No,No,0.7968245159733536,0.20317548402664645,20.3,Low
1136-XGEQU,Winchester,92596,50,One year,DSL,Credit card (automatic),84.15,4164.4,No,Yes,Yes,Yes,Yes,Yes,0.8877921592520936,0.1122078407479064,11.2,Low
1137-DGOWI,Coachella,92236,30,One year,DSL,Bank transfer (automatic),70.25,2198.9,No,Yes,Yes,Yes,No,Yes,0.9113212824652481,0.08867871753475184,8.9,Very low
1139-WUOAH,Vallecito,95251,57,Two year,DSL,Credit card (automatic),53.35,3090.05,No,No,Yes,Yes,Yes,Yes,0.9624162468269092,0.037583753173090796,3.8,Very low
1140-UKVZG,Farmersville,93223,17,Month-to-month,No,Mailed check,24.8,475.25,No,No,No,No,No,No,0.8267727551033026,0.1732272448966974,17.3,Low
1142-IHLOO,San Diego,92107,51,One year,Fiber optic,Credit card (automatic),87.55,4475.9,No,No,No,No,Yes,Yes,0.8527982131216618,0.14720178687833815,14.7,Low
1150-FTQGN,Oregon House,95962,60,One year,Fiber optic,Bank transfer (automatic),94.15,5811.8,Yes,Yes,No,No,Yes,No,0.9768550173141893,0.02314498268581072,2.3,Very low
1153-GNOLC,Santa Ana,92707,33,One year,DSL,Electronic check,39.1,1309.0,No,Yes,No,No,Yes,No,0.7516307208290814,0.24836927917091856,24.8,Low
1154-HYWWO,San Clemente,92672,38,One year,DSL,Mailed check,70.6,2708.2,Yes,Yes,No,Yes,Yes,No,0.9566477164994921,0.04335228350050792,4.3,Very low
1156-ZFYDO,Glendale,91201,1,Month-to-month,No,Electronic check,19.75,19.75,No,No,No,No,No,No,0.7491382214998432,0.25086177850015673,25.1,Medium
1159-WFSGR,South Pasadena,91030,16,Month-to-month,No,Electronic check,20.4,321.4,No,No,No,No,No,No,0.9495508712848312,0.05044912871516886,5.0,Very low
1162-ECVII,Fresno,93704,72,Two year,Fiber optic,Bank transfer (automatic),109.75,7932.5,No,Yes,Yes,Yes,Yes,Yes,0.9184787308624592,0.08152126913754078,8.2,Very low
1163-ONYEY,Shoshone,92384,41,Month-to-month,DSL,Credit card (automatic),74.55,3023.55,Yes,Yes,Yes,No,Yes,No,0.9495837717488548,0.050416228251145195,5.0,Very low
1163-VIPRI,Garberville,95542,65,Two year,Fiber optic,Electronic check,109.3,7337.55,Yes,No,Yes,Yes,Yes,Yes,0.9835015909171873,0.016498409082812786,1.6,Very low
1166-PQLGG,Redwood City,94065,72,Two year,No,Bank transfer (automatic),19.55,1463.45,No,No,No,No,No,No,0.9984853118085879,0.001514688191412117,0.2,Very low
1167-OYZJF,Santa Monica,90402,67,Two year,No,Bank transfer (automatic),20.05,1263.05,No,No,No,No,No,No,0.9869520777996073,0.013047922200392756,1.3,Very low
1169-SAOCL,Brookdale,95007,49,One year,Fiber optic,Bank transfer (automatic),106.65,5168.1,No,Yes,No,Yes,Yes,Yes,0.7969075846170274,0.20309241538297265,20.3,Low
1169-WCVAK,Fresno,93710,19,Month-to-month,Fiber optic,Credit card (automatic),88.8,1672.35,Yes,Yes,No,Yes,No,No,0.5791117741146942,0.42088822588530583,42.1,Medium
1170-SASML,Desert Hot Springs,92240,69,Month-to-month,Fiber optic,Bank transfer (automatic),85.4,5869.4,No,Yes,Yes,No,No,No,0.7819901111459512,0.21800988885404882,21.8,Low
1171-TYKUR,Los Angeles,90010,47,Month-to-month,No,Electronic check,25.4,1139.2,No,No,No,No,No,No,0.8810201740655813,0.11897982593441873,11.9,Low
1172-VIYBP,Cathedral City,92234,53,Two year,DSL,Bank transfer (automatic),69.7,3686.05,Yes,Yes,No,No,No,Yes,0.9929484290330306,0.007051570966969431,0.7,Very low
1173-NOEYG,Santa Margarita,93453,27,Month-to-month,Fiber optic,Bank transfer (automatic),90.15,2423.4,No,No,Yes,No,No,Yes,0.4617033223950284,0.5382966776049716,53.8,High
1173-XZPYF,Torrance,90501,11,Month-to-month,Fiber optic,Electronic check,89.2,990.3,No,No,Yes,No,Yes,No,0.23875593684962038,0.7612440631503796,76.1,Very high
1174-FGIFN,Squaw Valley,93675,28,One year,Fiber optic,Electronic check,90.45,2509.25,No,No,No,Yes,No,Yes,0.860983311399442,0.13901668860055802,13.9,Low
1177-XZBJL,Palermo,95968,53,One year,DSL,Bank transfer (automatic),64.15,3491.55,Yes,Yes,No,Yes,No,No,0.9931878896183399,0.006812110381660025,0.7,Very low
1178-PZGAB,Sun City,92585,19,One year,No,Credit card (automatic),20.25,383.65,No,No,No,No,No,No,0.9457468036968502,0.05425319630314984,5.4,Very low
1179-INLAT,Santa Clara,95050,3,One year,No,Mailed check,19.45,69.25,No,No,No,No,No,No,0.8579399363419867,0.14206006365801324,14.2,Low
1183-CANVH,Mendota,93640,23,One year,DSL,Bank transfer (automatic),60.0,1347.15,No,No,No,Yes,Yes,No,0.8747472198876826,0.1252527801123174,12.5,Low
1187-WILMM,Lindsay,93247,63,Two year,DSL,Credit card (automatic),89.4,5597.65,Yes,Yes,Yes,Yes,Yes,Yes,0.9685294482835818,0.03147055171641823,3.1,Very low
1194-BHJYC,Lockwood,93932,61,Two year,DSL,Mailed check,62.15,3778.85,Yes,No,Yes,Yes,Yes,Yes,0.9505271100294189,0.049472889970581045,4.9,Very low
1194-HVAIF,Capistrano Beach,92624,27,Month-to-month,Fiber optic,Credit card (automatic),95.0,2462.55,No,No,No,No,Yes,Yes,0.3989628038159455,0.6010371961840545,60.1,High
1194-SPVSP,Soquel,95073,1,Month-to-month,No,Bank transfer (automatic),19.65,19.65,No,No,No,No,No,No,0.8101188249331256,0.18988117506687438,19.0,Low
1197-BVMVG,Friant,93626,4,Month-to-month,Fiber optic,Electronic check,74.45,294.45,No,No,No,No,No,No,0.2412467204068366,0.7587532795931634,75.9,Very high
1200-TUZHR,Posey,93260,8,Month-to-month,Fiber optic,Electronic check,85.2,695.75,No,No,No,No,No,Yes,0.28454861189695724,0.7154513881030428,71.5,Very high
1202-KKGFU,Korbel,95550,12,Month-to-month,DSL,Bank transfer (automatic),54.2,690.5,Yes,No,No,Yes,No,No,0.817328185270779,0.18267181472922103,18.3,Low
1206-EHBDD,Rodeo,94572,56,Two year,Fiber optic,Bank transfer (automatic),80.3,4513.65,Yes,No,Yes,No,No,No,0.9568802488534791,0.043119751146520835,4.3,Very low
1207-BLKSA,Redwood City,94061,52,Two year,No,Mailed check,23.05,1255.1,No,No,No,No,No,No,0.9954030593780444,0.004596940621955562,0.5,Very low
1208-NBVFH,Perris,92570,20,Month-to-month,DSL,Electronic check,49.6,939.8,No,No,Yes,No,No,No,0.8766604160671888,0.12333958393281123,12.3,Low
1209-VFFOC,Brisbane,94005,68,Two year,DSL,Mailed check,56.4,3948.45,Yes,Yes,Yes,Yes,No,Yes,0.9945579757329497,0.005442024267050355,0.5,Very low
1212-GLHMD,San Joaquin,93660,3,Month-to-month,Fiber optic,Mailed check,86.05,244.85,Yes,No,No,No,No,Yes,0.38817432117914985,0.6118256788208501,61.2,High
1215-EXRMO,Junction City,96048,50,Two year,No,Mailed check,20.55,1067.65,No,No,No,No,No,No,0.9823376140362111,0.017662385963788926,1.8,Very low
1215-FIGMP,Los Angeles,90077,60,Month-to-month,Fiber optic,Bank transfer (automatic),89.9,5450.7,No,Yes,No,No,Yes,No,0.7177871070430578,0.2822128929569422,28.2,Medium
1215-VFYVK,Groveland,95321,4,Month-to-month,DSL,Mailed check,48.25,202.25,Yes,No,Yes,Yes,No,Yes,0.6638158416760409,0.33618415832395904,33.6,Medium
1216-BGTSP,Imperial,92251,45,Month-to-month,Fiber optic,Credit card (automatic),108.45,4964.7,Yes,No,Yes,Yes,Yes,Yes,0.6968560611742851,0.3031439388257149,30.3,Medium
1216-JWVUX,San Miguel,93451,25,Month-to-month,Fiber optic,Electronic check,75.5,1901.05,No,Yes,No,No,No,No,0.7947268196964283,0.20527318030357164,20.5,Low
1217-VASWC,Avila Beach,93424,43,One year,Fiber optic,Bank transfer (automatic),100.55,4304.0,No,Yes,Yes,No,Yes,Yes,0.7080420822212067,0.2919579177787933,29.2,Medium
1219-NNDDO,Los Angeles,90015,9,Month-to-month,Fiber optic,Electronic check,76.85,663.55,No,No,No,No,No,No,0.27774374511393307,0.7222562548860669,72.2,Very high
1221-GHZEP,Hemet,92544,62,Two year,DSL,Mailed check,65.1,3846.75,Yes,No,No,Yes,No,Yes,0.9827796748796116,0.01722032512038835,1.7,Very low
1222-KJNZD,Palos Verdes Peninsula,90274,40,Month-to-month,No,Bank transfer (automatic),20.4,745.3,No,No,No,No,No,No,0.9768815254627244,0.023118474537275526,2.3,Very low
1222-LRYKO,Posey,93260,6,Month-to-month,No,Mailed check,26.35,184.05,No,No,No,No,No,No,0.9425654544743269,0.057434545525673036,5.7,Very low
1223-UNPKS,Wendel,96136,20,Two year,No,Mailed check,20.05,400.0,No,No,No,No,No,No,0.9903277110901951,0.009672288909804927,1.0,Very low
1226-IENZN,Los Angeles,90024,16,Month-to-month,Fiber optic,Electronic check,78.75,1218.25,No,No,No,No,No,Yes,0.3360797742507201,0.6639202257492799,66.4,Very high
1226-JZNKR,Santa Ynez,93460,8,One year,No,Electronic check,19.8,160.05,No,No,No,No,No,No,0.855780767048839,0.144219232951161,14.4,Low
1227-UDMZR,Fremont,94536,72,Two year,DSL,Bank transfer (automatic),91.15,6637.9,Yes,Yes,Yes,Yes,Yes,Yes,0.9756478295266577,0.024352170473342254,2.4,Very low
1228-ZLNBX,Farmington,95230,21,Month-to-month,Fiber optic,Mailed check,75.3,1570.7,No,No,No,No,No,No,0.5153818406078174,0.4846181593921826,48.5,High
1229-RCALF,San Jose,95117,64,One year,Fiber optic,Electronic check,115.0,7396.15,Yes,Yes,Yes,Yes,Yes,Yes,0.8347627266212395,0.16523727337876049,16.5,Low
1230-QAJDW,Somes Bar,95568,3,Month-to-month,DSL,Mailed check,65.25,209.9,No,No,No,Yes,Yes,No,0.5023385093991082,0.4976614906008918,49.8,High
1231-YNDEK,Redding,96002,58,Two year,No,Bank transfer (automatic),19.15,1035.5,No,No,No,No,No,No,0.9867951014364423,0.013204898563557685,1.3,Very low
1237-WIYYZ,Los Angeles,90017,18,Month-to-month,No,Mailed check,19.55,389.25,No,No,No,No,No,No,0.8296340597743727,0.17036594022562734,17.0,Low
1240-HCBOH,Windsor,95492,67,Two year,No,Mailed check,26.1,1759.55,No,No,No,No,No,No,0.9850876461968774,0.014912353803122634,1.5,Very low
1241-EZFMJ,Ontario,91761,61,Two year,No,Bank transfer (automatic),25.45,1538.6,No,No,No,No,No,No,0.9844078151070725,0.0155921848929275,1.6,Very low
1241-FPMOF,Seal Beach,90740,52,Two year,No,Mailed check,19.65,1025.05,No,No,No,No,No,No,0.9874923580859747,0.012507641914025303,1.3,Very low
1245-HARPS,Janesville,96114,14,Two year,No,Mailed check,20.4,292.4,No,No,No,No,No,No,0.9438459551699427,0.05615404483005724,5.6,Very low
1247-QBVSH,Santa Margarita,93453,43,Month-to-month,DSL,Mailed check,50.2,2169.4,No,Yes,No,No,No,No,0.96967966903745,0.030320330962550095,3.0,Very low
1248-DYXUB,Lemon Grove,91945,52,Two year,No,Mailed check,24.8,1229.1,No,No,No,No,No,No,0.9953367355313957,0.004663264468604316,0.5,Very low
1251-STYSZ,Glenhaven,95443,4,Month-to-month,Fiber optic,Electronic check,80.25,303.7,Yes,No,No,No,No,No,0.3149146108785724,0.6850853891214276,68.5,Very high
1257-SXUXQ,Jenner,95450,5,Month-to-month,No,Mailed check,19.45,86.05,No,No,No,No,No,No,0.943913526994126,0.05608647300587398,5.6,Very low
1258-YMZNM,Montara,94037,27,One year,Fiber optic,Bank transfer (automatic),110.5,2857.6,Yes,Yes,Yes,No,Yes,Yes,0.6619164820468281,0.33808351795317193,33.8,Medium
1261-FWTTE,Los Angeles,90067,23,Month-to-month,DSL,Bank transfer (automatic),34.65,768.45,No,No,No,No,No,Yes,0.5751632579879032,0.42483674201209676,42.5,Medium
